date,campaign_id,campaign_name,campaign_type,targeting_type,asin,impressions,clicks,spend,orders,sales
2026-01-01,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4244,17,17.16,2,179.57
2026-06-01,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4222,13,10.28,1,10.68
2026-06-01,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,3890,28,31.15,6,334.09
2026-06-01,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3067,15,10.46,2,52.21
2026-06-01,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3177,14,10.97,2,34.04
2026-06-01,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,1930,4,6.18,0,0.0
2026-06-01,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5053,21,26.22,1,41.72
2026-06-01,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,992,7,7.09,0,0.0
2026-06-01,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,834,3,4.03,1,86.9
2026-06-01,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,497,2,2.63,0,0.0
2026-06-01,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4748,26,12.52,1,108.29
2026-06-02,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,9943,42,38.85,1,84.44
2026-06-02,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2374,16,10.84,2,106.83
2026-06-02,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5434,24,16.63,2,18.23
2026-06-02,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1499,9,9.05,2,120.65
2026-06-02,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4881,28,18.77,4,99.14
2026-06-02,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2245,12,9.84,1,16.55
2026-06-02,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5596,15,20.31,0,0.0
2026-06-02,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,6554,31,37.28,1,38.11
2026-06-02,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2639,18,13.85,1,72.29
2026-06-02,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1056,3,3.23,1,86.69
2026-06-02,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,605,2,2.16,0,0.0
2026-06-02,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4908,28,15.69,3,297.75
2026-06-03,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,14290,50,39.9,1,90.51
2026-06-03,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,4523,21,17.53,2,93.1
2026-06-03,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4760,16,9.36,2,20.66
2026-06-03,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2847,20,21.23,2,
2026-06-03,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3467,19,12.64,0,0.0
2026-06-03,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3684,20,15.35,3,49.2
2026-06-03,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,6606,15,24.95,0,0.0
2026-06-03,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,7088,32,31.65,1,38.67
2026-06-03,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2574,19,18.88,2,144.95
2026-06-03,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,971,4,5.45,0,0.0
2026-06-03,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,436,1,1.15,0,0.0
2026-06-03,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4422,23,12.06,1,101.16
2026-06-04,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,6793,30,22.86,0,0.0
2026-06-04,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2226,9,7.38,0,0.0
2026-06-04,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4258,22,12.52,1,9.4
2026-06-04,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2166,15,14.89,1,61.4
2026-06-04,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4786,20,14.06,3,81.74
2026-06-04,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1500,8,6.88,0,0.0
2026-06-04,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,11137,28,45.27,0,0.0
2026-06-04,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3955,11,10.53,0,0.0
2026-06-04,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1498,11,8.97,0,0.0
2026-06-04,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,671,2,2.16,0,0.0
2026-06-04,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,570,2,2.46,1,27.75
2026-06-04,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,0,0,0.0,0,0.0
2026-06-05,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,7584,31,28.45,4,349.42
2026-06-05,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2476,12,8.23,1,52.6
2026-06-05,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,6822,20,12.38,3,31.93
2026-06-05,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1555,10,11.26,0,0.0
2026-06-05,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3349,12,8.87,1,28.0
2026-06-05,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,5343,30,21.48,6,104.51
2026-06-05,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4512,8,13.01,0,0.0
2026-06-05,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5886,26,26.49,0,0.0
2026-06-05,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,3083,15,14.7,3,201.5
2026-06-05,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1223,4,4.41,1,85.37
2026-06-05,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,916,3,3.52,0,0.0
2026-06-05,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,1562,7,4.47,0,0.0
2026-06-06,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5128,22,20.02,1,93.14
2026-06-06,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3749,22,18.57,5,244.88
2026-06-06,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,0,0,0.0,0,0.0
2026-06-06,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1502,11,10.59,3,181.98
2026-06-06,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2462,14,10.09,0,0.0
2026-06-06,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3433,17,14.62,0,0.0
2026-06-06,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,2834,5,7.55,0,0.0
2026-06-06,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5090,19,24.19,1,41.27
2026-06-06,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1466,8,7.91,1,76.68
2026-06-06,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,702,3,3.9,0,0.0
2026-06-06,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,615,2,2.19,0,0.0
2026-06-06,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3045,16,10.18,2,213.94
2026-06-07,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,6653,23,16.96,0,0.0
2026-06-07,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1663,8,5.55,1,53.3
2026-06-07,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3590,13,9.87,0,0.0
2026-06-07,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,859,4,4.39,1,61.42
2026-06-07,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2896,11,8.42,1,26.66
2026-06-07,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2146,14,12.62,1,17.25
2026-06-07,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,10673,29,38.94,0,0.0
2026-06-07,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3767,10,12.32,0,0.0
2026-06-07,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,971,5,4.83,0,0.0
2026-06-07,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,0,0,0.0,0,0.0
2026-06-07,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,0,0,0.0,0,0.0
2026-06-07,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2563,13,8.49,1,111.74
2026-06-08,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,6173,27,25.37,3,272.37
2026-06-08,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3037,12,10.35,2,100.11
2026-06-08,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,1950,6,4.65,0,0.0
2026-06-08,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1033,4,3.95,1,64.28
2026-06-08,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3137,13,9.64,3,83.25
2026-06-08,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2717,11,8.67,1,17.91
2026-06-08,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5355,13,21.24,0,0.0
2026-06-08,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3343,14,16.56,0,0.0
2026-06-08,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2165,15,13.43,0,0.0
2026-06-08,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,869,4,5.43,0,0.0
2026-06-08,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,688,2,2.1,0,0.0
2026-06-08,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2299,14,7.82,2,207.52
2026-06-09,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5958,22,21.93,0,0.0
2026-06-09,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,4837,24,18.93,4,196.1
2026-06-09,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5182,17,10.3,1,9.65
2026-06-09,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,3231,15,13.84,0,0.0
2026-06-09,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,10324,35,22.08,4,115.72
2026-06-09,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,0,0,0.0,0,0.0
2026-06-09,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,6870,17,25.53,0,0.0
2026-06-09,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,6738,32,36.35,1,37.28
2026-06-09,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1002,4,3.16,0,0.0
2026-06-09,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1656,7,10.0,2,188.71
2026-06-09,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,451,1,1.26,0,0.0
2026-06-09,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2351,10,4.9,0,0.0
2026-06-10,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5637,20,16.81,1,82.88
2026-06-10,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1231,6,4.2,1,47.7
2026-06-10,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5674,20,12.43,0,0.0
2026-06-10,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1923,15,12.21,1,61.05
2026-06-10,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4768,19,12.5,2,48.88
2026-06-10,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4318,26,24.63,5,83.04
2026-06-10,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4015,11,14.9,0,0.0
2026-06-10,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3383,13,16.85,1,40.24
2026-06-10,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1519,9,8.39,3,210.3
2026-06-10,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,0,0,0.0,0,0.0
2026-06-10,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,482,2,2.64,0,0.0
2026-06-10,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4103,27,13.87,4,415.88
2026-06-11,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5937,19,18.36,0,0.0
2026-06-11,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1340,6,3.96,2,105.45
2026-06-11,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,7253,32,20.3,0,0.0
2026-06-11,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1294,9,9.64,1,60.09
2026-06-11,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2263,14,11.0,0,0.0
2026-06-11,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2809,18,14.93,0,0.0
2026-06-11,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,9175,24,32.54,0,0.0
2026-06-11,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2914,8,9.67,0,0.0
2026-06-11,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2895,19,15.36,0,0.0
2026-06-11,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,302,1,1.35,0,0.0
2026-06-11,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,624,2,2.11,0,0.0
2026-06-11,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2731,13,7.27,2,211.37
2026-06-12,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4540,26,20.64,1,96.67
2026-06-12,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3779,16,12.42,3,140.51
2026-06-12,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,6640,22,13.14,0,0.0
2026-06-12,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1389,11,9.98,0,0.0
2026-06-12,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6420,31,20.03,3,76.31
2026-06-12,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2313,9,7.41,0,0.0
2026-06-12,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4041,9,14.97,0,0.0
2026-06-12,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2614,11,13.22,0,0.0
2026-06-12,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,0,0,0.0,0,0.0
2026-06-12,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,455,2,2.17,0,0.0
2026-06-12,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,872,3,3.43,0,0.0
2026-06-12,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4689,23,11.04,2,219.97
2026-06-13,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4490,25,23.77,3,273.69
2026-06-13,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2966,14,10.01,1,48.41
2026-06-13,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,8077,27,16.76,4,37.23
2026-06-13,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2315,16,15.28,3,176.56
2026-06-13,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3017,13,8.83,1,27.13
2026-06-13,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1442,10,9.43,0,0.0
2026-06-13,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,8248,19,25.6,0,0.0
2026-06-13,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2304,10,12.73,0,0.0
2026-06-13,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1015,5,4.03,0,0.0
2026-06-13,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,463,2,2.16,0,0.0
2026-06-13,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,580,2,2.12,0,0.0
2026-06-13,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2214,12,7.04,1,111.79
2026-06-14,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4243,24,18.48,0,0.0
2026-06-14,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2164,10,7.46,1,50.77
2026-06-14,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2631,9,5.51,0,0.0
2026-06-14,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2507,15,13.89,2,110.62
2026-06-14,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2194,8,5.91,0,0.0
2026-06-14,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2421,14,12.56,0,0.0
2026-06-14,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,6381,12,15.72,0,0.0
2026-06-14,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4670,20,21.41,0,0.0
2026-06-14,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,833,6,5.38,3,201.98
2026-06-14,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,596,2,2.54,0,0.0
2026-06-14,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,875,3,3.7,0,0.0
2026-06-14,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3284,16,9.88,5,521.19
2026-06-15,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,11656,54,48.65,4,392.68
2026-06-15,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,4516,21,14.46,2,92.86
2026-06-15,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,9951,29,20.23,3,27.9
2026-06-15,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2261,14,13.88,0,0.0
2026-06-15,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6090,23,16.84,2,55.77
2026-06-15,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3513,18,12.77,0,0.0
2026-06-15,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,8143,17,26.33,0,0.0
2026-06-15,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,6156,26,28.65,0,0.0
2026-06-15,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1094,7,5.8,0,0.0
2026-06-15,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,738,2,2.61,0,0.0
2026-06-15,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,399,2,2.53,0,0.0
2026-06-15,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,10276,58,30.63,3,298.19
2026-06-16,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,13766,67,58.28,2,169.63
2026-06-16,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,5420,30,21.43,3,147.97
2026-06-16,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2271,8,4.59,2,19.68
2026-06-16,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1491,10,9.44,4,220.93
2026-06-16,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,8783,36,29.58,5,138.78
2026-06-16,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1680,9,8.17,3,46.69
2026-06-16,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,10453,17,21.34,0,0.0
2026-06-16,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3252,9,11.37,0,0.0
2026-06-16,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,4940,36,29.12,3,199.02
2026-06-16,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,902,3,3.16,0,0.0
2026-06-16,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,0,0,0.0,0,0.0
2026-06-16,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3415,16,9.89,2,198.44
2026-06-17,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,11474,66,63.91,6,541.52
2026-06-17,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2127,14,9.28,5,243.89
2026-06-17,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2376,8,5.53,0,0.0
2026-06-17,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1313,7,6.72,1,55.42
2026-06-17,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6775,25,17.37,2,49.0
2026-06-17,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1822,12,9.63,0,0.0
2026-06-17,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,16095,29,40.77,0,0.0
2026-06-17,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3193,13,16.25,0,0.0
2026-06-17,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,688,4,3.08,1,75.89
2026-06-17,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1485,7,8.14,1,84.39
2026-06-17,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,0,0,0.0,0,0.0
2026-06-17,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2341,12,5.71,0,0.0
2026-06-18,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,9556,35,28.97,7,585.77
2026-06-18,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,4729,31,21.84,4,192.3
2026-06-18,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,10300,47,28.95,1,9.26
2026-06-18,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,4037,25,25.31,0,0.0
2026-06-18,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4644,27,18.7,4,102.68
2026-06-18,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2579,10,8.36,2,34.49
2026-06-18,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3769,8,9.95,0,0.0
2026-06-18,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3115,13,12.67,0,0.0
